id,duration,codec,width,height,bitrate,framerate,i,p,b,frames,i_size,p_size,b_size,size,o_codec,o_bitrate,o_framerate,o_width,o_height,umem,utime
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,h264,820000,25,176,144,71508,2.66
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,h264,820000,25,320,240,71524,5.616
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,h264,820000,25,480,360,94624,9.093
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,h264,820000,25,640,480,134492,14.289
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,h264,820000,25,1280,720,309020,35.334
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,h264,820000,25,1920,1080,629912,63.9
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,h264,820000,29.97,176,144,71844,3.164
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,h264,820000,29.97,320,240,71852,5.8
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,h264,820000,29.97,480,360,94840,10.113
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,h264,820000,29.97,640,480,135048,16.185
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,h264,820000,29.97,1280,720,310280,40.455
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,h264,820000,29.97,1920,1080,632884,70.004
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,h264,3000000,12,176,144,72152,2.208
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,h264,3000000,12,320,240,72164,6.524
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,h264,3000000,12,480,360,95468,11.933
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,h264,3000000,12,640,480,136868,18.477
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,h264,3000000,12,1280,720,311772,43.431
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,h264,3000000,12,1920,1080,633132,81.897
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,h264,3000000,15,176,144,72468,2.264
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,h264,3000000,15,320,240,72476,6.504
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,h264,3000000,15,480,360,95212,11.841
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,h264,3000000,15,640,480,136460,18.785
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,h264,3000000,15,1280,720,310328,45.435
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,h264,3000000,15,1920,1080,631228,85.573
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,h264,3000000,24,176,144,72788,2.792
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,h264,3000000,24,320,240,72800,6.76
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,h264,3000000,24,480,360,93212,12.273
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,h264,3000000,24,640,480,133212,19.381
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,h264,3000000,24,1280,720,304664,49.023
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,h264,3000000,24,1920,1080,619140,93.326
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,h264,3000000,25,176,144,73108,2.816
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,h264,3000000,25,320,240,73380,6.832
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,h264,3000000,25,480,360,95104,12.397
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,h264,3000000,25,640,480,135028,19.589
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,h264,3000000,25,1280,720,309712,50.655
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,h264,3000000,25,1920,1080,629960,96.666
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,h264,3000000,29.97,176,144,73704,3.124
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,h264,3000000,29.97,320,240,73704,7.348
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,h264,3000000,29.97,480,360,95332,13.565
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,h264,3000000,29.97,640,480,135468,21.557
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,h264,3000000,29.97,1280,720,310684,56.044
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,h264,3000000,29.97,1920,1080,633316,107.003
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,h264,5000000,12,176,144,74012,2.428
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,h264,5000000,12,320,240,74024,6.484
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,h264,5000000,12,480,360,95584,13.385
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,h264,5000000,12,640,480,137244,21.293
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,h264,5000000,12,1280,720,312292,47.803
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,h264,5000000,12,1920,1080,633556,93.058
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,h264,5000000,15,176,144,74340,2.32
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,h264,5000000,15,320,240,74348,6.548
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,h264,5000000,15,480,360,95332,13.569
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,h264,5000000,15,640,480,136896,21.457
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,h264,5000000,15,1280,720,311032,49.995
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,h264,5000000,15,1920,1080,631696,96.814
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,h264,5000000,24,176,144,74648,2.76
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,h264,5000000,24,320,240,74660,6.836
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,h264,5000000,24,480,360,93356,13.489
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,h264,5000000,24,640,480,133532,21.941
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,h264,5000000,24,1280,720,304940,54.371
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,h264,5000000,24,1920,1080,619556,107.263
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,h264,5000000,25,176,144,74972,2.92
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,h264,5000000,25,320,240,75244,6.832
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,h264,5000000,25,480,360,95340,13.373
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,h264,5000000,25,640,480,135492,21.909
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,h264,5000000,25,1280,720,310028,56.14
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,h264,5000000,25,1920,1080,630952,109.467
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,h264,5000000,29.97,176,144,75564,3.072
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,h264,5000000,29.97,320,240,75572,7.204
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,h264,5000000,29.97,480,360,95632,14.761
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,h264,5000000,29.97,640,480,135844,24.482
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,h264,5000000,29.97,1280,720,311096,61.156
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,h264,5000000,29.97,1920,1080,633652,120.26
08EV-X022WI,204.938,h264,480,360,297373,16,111,3169,0,3280,1451634,6166260,0,7617894,mpeg4,56000,12,176,144,76084,1.004
08EV-X022WI,204.938,h264,480,360,297373,16,111,3169,0,3280,1451634,6166260,0,7617894,mpeg4,56000,12,320,240,76096,1.72
08EV-X022WI,204.938,h264,480,360,297373,16,111,3169,0,3280,1451634,6166260,0,7617894,mpeg4,56000,12,480,360,76104,2.004
08EV-X022WI,204.938,h264,480,360,297373,16,111,3169,0,3280,1451634,6166260,0,7617894,mpeg4,56000,12,640,480,76116,2.628
08EV-X022WI,204.938,h264,480,360,297373,16,111,3169,0,3280,1451634,6166260,0,7617894,mpeg4,56000,12,1280,720,76376,3.332
08EV-X022WI,204.938,h264,480,360,297373,16,111,3169,0,3280,1451634,6166260,0,7617894,mpeg4,56000,12,1920,1080,113940,6.056
08EV-X022WI,204.938,h264,480,360,297373,16,111,3169,0,3280,1451634,6166260,0,7617894,mpeg4,56000,15,176,144,76652,1.36
08EV-X022WI,204.938,h264,480,360,297373,16,111,3169,0,3280,1451634,6166260,0,7617894,mpeg4,56000,15,320,240,76652,1.468
08EV-X022WI,204.938,h264,480,360,297373,16,111,3169,0,3280,1451634,6166260,0,7617894,mpeg4,56000,15,480,360,76660,2.168
08EV-X022WI,204.938,h264,480,360,297373,16,111,3169,0,3280,1451634,6166260,0,7617894,mpeg4,56000,15,640,480,76672,2.736
08EV-X022WI,204.938,h264,480,360,297373,16,111,3169,0,3280,1451634,6166260,0,7617894,mpeg4,56000,15,1280,720,76684,4.356
08EV-X022WI,204.938,h264,480,360,297373,16,111,3169,0,3280,1451634,6166260,0,7617894,mpeg4,56000,15,1920,1080,113944,7.832
08EV-X022WI,204.938,h264,480,360,297373,16,111,3169,0,3280,1451634,6166260,0,7617894,mpeg4,56000,24,176,144,76956,1.876
08EV-X022WI,204.938,h264,480,360,297373,16,111,3169,0,3280,1451634,6166260,0,7617894,mpeg4,56000,24,320,240,76956,2.412
08EV-X022WI,204.938,h264,480,360,297373,16,111,3169,0,3280,1451634,6166260,0,7617894,mpeg4,56000,24,480,360,76956,2.892
08EV-X022WI,204.938,h264,480,360,297373,16,111,3169,0,3280,1451634,6166260,0,7617894,mpeg4,56000,24,640,480,76968,3.916
08EV-X022WI,204.938,h264,480,360,297373,16,111,3169,0,3280,1451634,6166260,0,7617894,mpeg4,56000,24,1280,720,77244,8.465
08EV-X022WI,204.938,h264,480,360,297373,16,111,3169,0,3280,1451634,6166260,0,7617894,mpeg4,56000,24,1920,1080,114048,12.257
08EV-X022WI,204.938,h264,480,360,297373,16,111,3169,0,3280,1451634,6166260,0,7617894,mpeg4,56000,25,176,144,77260,2.028
08EV-X022WI,204.938,h264,480,360,297373,16,111,3169,0,3280,1451634,6166260,0,7617894,mpeg4,56000,25,320,240,77268,2.464
08EV-X022WI,204.938,h264,480,360,297373,16,111,3169,0,3280,1451634,6166260,0,7617894,mpeg4,56000,25,480,360,77280,2.888
08EV-X022WI,204.938,h264,480,360,297373,16,111,3169,0,3280,1451634,6166260,0,7617894,mpeg4,56000,25,640,480,77552,3.948
08EV-X022WI,204.938,h264,480,360,297373,16,111,3169,0,3280,1451634,6166260,0,7617894,mpeg4,56000,25,1280,720,77564,8.429
08EV-X022WI,204.938,h264,480,360,297373,16,111,3169,0,3280,1451634,6166260,0,7617894,mpeg4,56000,25,1920,1080,114048,12.869
08EV-X022WI,204.938,h264,480,360,297373,16,111,3169,0,3280,1451634,6166260,0,7617894,mpeg4,56000,29.97,176,144,77584,2.02
08EV-X022WI,204.938,h264,480,360,297373,16,111,3169,0,3280,1451634,6166260,0,7617894,mpeg4,56000,29.97,320,240,77584,2.432
08EV-X022WI,204.938,h264,480,360,297373,16,111,3169,0,3280,1451634,6166260,0,7617894,mpeg4,56000,29.97,480,360,77592,3.212
08EV-X022WI,204.938,h264,480,360,297373,16,111,3169,0,3280,1451634,6166260,0,7617894,mpeg4,56000,29.97,640,480,77604,4.408
08EV-X022WI,204.938,h264,480,360,297373,16,111,3169,0,3280,1451634,6166260,0,7617894,mpeg4,56000,29.97,1280,720,77616,9.425
08EV-X022WI,204.938,h264,480,360,297373,16,111,3169,0,3280,1451634,6166260,0,7617894,mpeg4,56000,29.97,1920,1080,114048,14.793
08EV-X022WI,204.938,h264,480,360,297373,16,111,3169,0,3280,1451634,6166260,0,7617894,mpeg4,109000,12,176,144,77892,1.164
08EV-X022WI,204.938,h264,480,360,297373,16,111,3169,0,3280,1451634,6166260,0,7617894,mpeg4,109000,12,320,240,77892,1.444
08EV-X022WI,204.938,h264,480,360,297373,16,111,3169,0,3280,1451634,6166260,0,7617894,mpeg4,109000,12,480,360,77904,2.2
08EV-X022WI,204.938,h264,480,360,297373,16,111,3169,0,3280,1451634,6166260,0,7617894,mpeg4,109000,12,640,480,77920,1.608
08EV-X022WI,204.938,h264,480,360,297373,16,111,3169,0,3280,1451634,6166260,0,7617894,mpeg4,109000,12,1280,720,78184,3.172
08EV-X022WI,204.938,h264,480,360,297373,16,111,3169,0,3280,1451634,6166260,0,7617894,mpeg4,109000,12,1920,1080,113992,6.116
08EV-X022WI,204.938,h264,480,360,297373,16,111,3169,0,3280,1451634,6166260,0,7617894,mpeg4,109000,15,176,144,78200,1.032
08EV-X022WI,204.938,h264,480,360,297373,16,111,3169,0,3280,1451634,6166260,0,7617894,mpeg4,109000,15,320,240,78212,1.892
08EV-X022WI,204.938,h264,480,360,297373,16,111,3169,0,3280,1451634,6166260,0,7617894,mpeg4,109000,15,480,360,78220,2.136
08EV-X022WI,204.938,h264,480,360,297373,16,111,3169,0,3280,1451634,6166260,0,7617894,mpeg4,109000,15,640,480,78492,2.736
08EV-X022WI,204.938,h264,480,360,297373,16,111,3169,0,3280,1451634,6166260,0,7617894,mpeg4,109000,15,1280,720,78504,4.968
08EV-X022WI,204.938,h264,480,360,297373,16,111,3169,0,3280,1451634,6166260,0,7617894,mpeg4,109000,15,1920,1080,114000,7.368
08EV-X022WI,204.938,h264,480,360,297373,16,111,3169,0,3280,1451634,6166260,0,7617894,mpeg4,109000,24,176,144,78528,1.76
08EV-X022WI,204.938,h264,480,360,297373,16,111,3169,0,3280,1451634,6166260,0,7617894,mpeg4,109000,24,320,240,78800,2.352
08EV-X022WI,204.938,h264,480,360,297373,16,111,3169,0,3280,1451634,6166260,0,7617894,mpeg4,109000,24,480,360,78812,2.72
08EV-X022WI,204.938,h264,480,360,297373,16,111,3169,0,3280,1451634,6166260,0,7617894,mpeg4,109000,24,640,480,78828,3.828
08EV-X022WI,204.938,h264,480,360,297373,16,111,3169,0,3280,1451634,6166260,0,7617894,mpeg4,109000,24,1280,720,78840,7.884
08EV-X022WI,204.938,h264,480,360,297373,16,111,3169,0,3280,1451634,6166260,0,7617894,mpeg4,109000,24,1920,1080,114008,12.005
08EV-X022WI,204.938,h264,480,360,297373,16,111,3169,0,3280,1451634,6166260,0,7617894,mpeg4,109000,25,176,144,79080,2.104
08EV-X022WI,204.938,h264,480,360,297373,16,111,3169,0,3280,1451634,6166260,0,7617894,mpeg4,109000,25,320,240,79092,1.98
08EV-X022WI,204.938,h264,480,360,297373,16,111,3169,0,3280,1451634,6166260,0,7617894,mpeg4,109000,25,480,360,79104,2.76
08EV-X022WI,204.938,h264,480,360,297373,16,111,3169,0,3280,1451634,6166260,0,7617894,mpeg4,109000,25,640,480,79104,3.528
08EV-X022WI,204.938,h264,480,360,297373,16,111,3169,0,3280,1451634,6166260,0,7617894,mpeg4,109000,25,1280,720,79116,7.32
08EV-X022WI,204.938,h264,480,360,297373,16,111,3169,0,3280,1451634,6166260,0,7617894,mpeg4,109000,25,1920,1080,114048,12.101
08EV-X022WI,204.938,h264,480,360,297373,16,111,3169,0,3280,1451634,6166260,0,7617894,mpeg4,109000,29.97,176,144,79128,2.06
08EV-X022WI,204.938,h264,480,360,297373,16,111,3169,0,3280,1451634,6166260,0,7617894,mpeg4,109000,29.97,320,240,79128,2.088
08EV-X022WI,204.938,h264,480,360,297373,16,111,3169,0,3280,1451634,6166260,0,7617894,mpeg4,109000,29.97,480,360,79140,3.084
08EV-X022WI,204.938,h264,480,360,297373,16,111,3169,0,3280,1451634,6166260,0,7617894,mpeg4,109000,29.97,640,480,79388,3.928
08EV-X022WI,204.938,h264,480,360,297373,16,111,3169,0,3280,1451634,6166260,0,7617894,mpeg4,109000,29.97,1280,720,79400,8.629
08EV-X022WI,204.938,h264,480,360,297373,16,111,3169,0,3280,1451634,6166260,0,7617894,mpeg4,109000,29.97,1920,1080,114052,14.297
08EV-X022WI,204.938,h264,480,360,297373,16,111,3169,0,3280,1451634,6166260,0,7617894,mpeg4,242000,12,176,144,79400,1.104
08EV-X022WI,204.938,h264,480,360,297373,16,111,3169,0,3280,1451634,6166260,0,7617894,mpeg4,242000,12,320,240,79400,1.564
08EV-X022WI,204.938,h264,480,360,297373,16,111,3169,0,3280,1451634,6166260,0,7617894,mpeg4,242000,12,480,360,79400,1.336
08EV-X022WI,204.938,h264,480,360,297373,16,111,3169,0,3280,1451634,6166260,0,7617894,mpeg4,242000,12,640,480,79400,2.672
08EV-X022WI,204.938,h264,480,360,297373,16,111,3169,0,3280,1451634,6166260,0,7617894,mpeg4,242000,12,1280,720,79400,4.14
08EV-X022WI,204.938,h264,480,360,297373,16,111,3169,0,3280,1451634,6166260,0,7617894,mpeg4,242000,12,1920,1080,113940,6.136
08EV-X022WI,204.938,h264,480,360,297373,16,111,3169,0,3280,1451634,6166260,0,7617894,mpeg4,242000,15,176,144,79412,1.528
08EV-X022WI,204.938,h264,480,360,297373,16,111,3169,0,3280,1451634,6166260,0,7617894,mpeg4,242000,15,320,240,79412,1.504
08EV-X022WI,204.938,h264,480,360,297373,16,111,3169,0,3280,1451634,6166260,0,7617894,mpeg4,242000,15,480,360,79412,1.8
08EV-X022WI,204.938,h264,480,360,297373,16,111,3169,0,3280,1451634,6166260,0,7617894,mpeg4,242000,15,640,480,79692,2.624
08EV-X022WI,204.938,h264,480,360,297373,16,111,3169,0,3280,1451634,6166260,0,7617894,mpeg4,242000,15,1280,720,79704,4.748
08EV-X022WI,204.938,h264,480,360,297373,16,111,3169,0,3280,1451634,6166260,0,7617894,mpeg4,242000,15,1920,1080,113996,7.096
08EV-X022WI,204.938,h264,480,360,297373,16,111,3169,0,3280,1451634,6166260,0,7617894,mpeg4,242000,24,176,144,79708,1.772
08EV-X022WI,204.938,h264,480,360,297373,16,111,3169,0,3280,1451634,6166260,0,7617894,mpeg4,242000,24,320,240,79712,2.004
08EV-X022WI,204.938,h264,480,360,297373,16,111,3169,0,3280,1451634,6166260,0,7617894,mpeg4,242000,24,480,360,79720,2.844
08EV-X022WI,204.938,h264,480,360,297373,16,111,3169,0,3280,1451634,6166260,0,7617894,mpeg4,242000,24,640,480,79720,3.5
08EV-X022WI,204.938,h264,480,360,297373,16,111,3169,0,3280,1451634,6166260,0,7617894,mpeg4,242000,24,1280,720,79732,6.524
08EV-X022WI,204.938,h264,480,360,297373,16,111,3169,0,3280,1451634,6166260,0,7617894,mpeg4,242000,24,1920,1080,114048,12.017
08EV-X022WI,204.938,h264,480,360,297373,16,111,3169,0,3280,1451634,6166260,0,7617894,mpeg4,242000,25,176,144,80016,1.9
08EV-X022WI,204.938,h264,480,360,297373,16,111,3169,0,3280,1451634,6166260,0,7617894,mpeg4,242000,25,320,240,80016,2.448
08EV-X022WI,204.938,h264,480,360,297373,16,111,3169,0,3280,1451634,6166260,0,7617894,mpeg4,242000,25,480,360,80016,2.82
08EV-X022WI,204.938,h264,480,360,297373,16,111,3169,0,3280,1451634,6166260,0,7617894,mpeg4,242000,25,640,480,80020,3.84
08EV-X022WI,204.938,h264,480,360,297373,16,111,3169,0,3280,1451634,6166260,0,7617894,mpeg4,242000,25,1280,720,80028,7.988
08EV-X022WI,204.938,h264,480,360,297373,16,111,3169,0,3280,1451634,6166260,0,7617894,mpeg4,242000,25,1920,1080,114012,11.965
08EV-X022WI,204.938,h264,480,360,297373,16,111,3169,0,3280,1451634,6166260,0,7617894,mpeg4,242000,29.97,176,144,80296,2.148
08EV-X022WI,204.938,h264,480,360,297373,16,111,3169,0,3280,1451634,6166260,0,7617894,mpeg4,242000,29.97,320,240,80300,2.016
08EV-X022WI,204.938,h264,480,360,297373,16,111,3169,0,3280,1451634,6166260,0,7617894,mpeg4,242000,29.97,480,360,80316,2.82
08EV-X022WI,204.938,h264,480,360,297373,16,111,3169,0,3280,1451634,6166260,0,7617894,mpeg4,242000,29.97,640,480,80316,4.096
08EV-X022WI,204.938,h264,480,360,297373,16,111,3169,0,3280,1451634,6166260,0,7617894,mpeg4,242000,29.97,1280,720,80324,8.289
08EV-X022WI,204.938,h264,480,360,297373,16,111,3169,0,3280,1451634,6166260,0,7617894,mpeg4,242000,29.97,1920,1080,114008,13.681
08EV-X022WI,204.938,h264,480,360,297373,16,111,3169,0,3280,1451634,6166260,0,7617894,mpeg4,539000,12,176,144,80604,1.392
08EV-X022WI,204.938,h264,480,360,297373,16,111,3169,0,3280,1451634,6166260,0,7617894,mpeg4,539000,12,320,240,80604,1.42
08EV-X022WI,204.938,h264,480,360,297373,16,111,3169,0,3280,1451634,6166260,0,7617894,mpeg4,539000,12,480,360,80612,1.672
08EV-X022WI,204.938,h264,480,360,297373,16,111,3169,0,3280,1451634,6166260,0,7617894,mpeg4,539000,12,640,480,80624,2.388
08EV-X022WI,204.938,h264,480,360,297373,16,111,3169,0,3280,1451634,6166260,0,7617894,mpeg4,539000,12,1280,720,80632,3.232
08EV-X022WI,204.938,h264,480,360,297373,16,111,3169,0,3280,1451634,6166260,0,7617894,mpeg4,539000,12,1920,1080,113940,6.096
08EV-X022WI,204.938,h264,480,360,297373,16,111,3169,0,3280,1451634,6166260,0,7617894,mpeg4,539000,15,176,144,80900,1.476
08EV-X022WI,204.938,h264,480,360,297373,16,111,3169,0,3280,1451634,6166260,0,7617894,mpeg4,539000,15,320,240,80904,1.88
08EV-X022WI,204.938,h264,480,360,297373,16,111,3169,0,3280,1451634,6166260,0,7617894,mpeg4,539000,15,480,360,80904,1.988
08EV-X022WI,204.938,h264,480,360,297373,16,111,3169,0,3280,1451634,6166260,0,7617894,mpeg4,539000,15,640,480,80916,3.036
08EV-X022WI,204.938,h264,480,360,297373,16,111,3169,0,3280,1451634,6166260,0,7617894,mpeg4,539000,15,1280,720,80928,4.188
08EV-X022WI,204.938,h264,480,360,297373,16,111,3169,0,3280,1451634,6166260,0,7617894,mpeg4,539000,15,1920,1080,113940,7.896
08EV-X022WI,204.938,h264,480,360,297373,16,111,3169,0,3280,1451634,6166260,0,7617894,mpeg4,539000,24,176,144,80940,2.092
08EV-X022WI,204.938,h264,480,360,297373,16,111,3169,0,3280,1451634,6166260,0,7617894,mpeg4,539000,24,320,240,81196,2.404
08EV-X022WI,204.938,h264,480,360,297373,16,111,3169,0,3280,1451634,6166260,0,7617894,mpeg4,539000,24,480,360,81200,2.556
08EV-X022WI,204.938,h264,480,360,297373,16,111,3169,0,3280,1451634,6166260,0,7617894,mpeg4,539000,24,640,480,81200,4.012
08EV-X022WI,204.938,h264,480,360,297373,16,111,3169,0,3280,1451634,6166260,0,7617894,mpeg4,539000,24,1280,720,81200,6.184
08EV-X022WI,204.938,h264,480,360,297373,16,111,3169,0,3280,1451634,6166260,0,7617894,mpeg4,539000,24,1920,1080,114048,12.349
08EV-X022WI,204.938,h264,480,360,297373,16,111,3169,0,3280,1451634,6166260,0,7617894,mpeg4,539000,25,176,144,81204,1.916
08EV-X022WI,204.938,h264,480,360,297373,16,111,3169,0,3280,1451634,6166260,0,7617894,mpeg4,539000,25,320,240,81204,2.5
08EV-X022WI,204.938,h264,480,360,297373,16,111,3169,0,3280,1451634,6166260,0,7617894,mpeg4,539000,25,480,360,81460,3.196
08EV-X022WI,204.938,h264,480,360,297373,16,111,3169,0,3280,1451634,6166260,0,7617894,mpeg4,539000,25,640,480,81720,4.104
08EV-X022WI,204.938,h264,480,360,297373,16,111,3169,0,3280,1451634,6166260,0,7617894,mpeg4,539000,25,1280,720,81732,6.588
08EV-X022WI,204.938,h264,480,360,297373,16,111,3169,0,3280,1451634,6166260,0,7617894,mpeg4,539000,25,1920,1080,114008,11.633
08EV-X022WI,204.938,h264,480,360,297373,16,111,3169,0,3280,1451634,6166260,0,7617894,mpeg4,539000,29.97,176,144,81732,2.084
08EV-X022WI,204.938,h264,480,360,297373,16,111,3169,0,3280,1451634,6166260,0,7617894,mpeg4,539000,29.97,320,240,81736,2.132
08EV-X022WI,204.938,h264,480,360,297373,16,111,3169,0,3280,1451634,6166260,0,7617894,mpeg4,539000,29.97,480,360,81736,2.932
08EV-X022WI,204.938,h264,480,360,297373,16,111,3169,0,3280,1451634,6166260,0,7617894,mpeg4,539000,29.97,640,480,81736,4.552
08EV-X022WI,204.938,h264,480,360,297373,16,111,3169,0,3280,1451634,6166260,0,7617894,mpeg4,539000,29.97,1280,720,81736,8.221
08EV-X022WI,204.938,h264,480,360,297373,16,111,3169,0,3280,1451634,6166260,0,7617894,mpeg4,539000,29.97,1920,1080,114052,13.073
08EV-X022WI,204.938,h264,480,360,297373,16,111,3169,0,3280,1451634,6166260,0,7617894,mpeg4,820000,12,176,144,81740,1.268
